Time,Wind1VelX,Wind1VelY,Wind1VelZ,GenPwr
0.0,5.044,-0.3905,0.3368,14840.0
0.05,5.322,-0.3562,0.3273,14280.0
0.1,5.6,-0.3219,0.3177,14150.0
0.15,5.572,-0.4578,0.2653,14260.0
0.2,5.544,-0.5938,0.2129,14270.0
0.25,5.5,-0.6604,0.1749,14170.0
0.3,5.457,-0.7271,0.1369,14250.0
0.35,5.403,-0.7024,0.1134,14590.0
0.4,5.35,-0.6777,0.08999,14840.0
0.45,5.327,-0.5987,0.08087,14710.0
0.5,5.304,-0.5197,0.07174,14350.0
0.55,5.327,-0.3819,0.1154,14130.0
0.6,5.35,-0.2441,0.159,14100.0
0.65,5.404,-0.224,0.1259,14000.0
0.7,5.459,-0.204,0.09275,13720.0
0.75,5.411,-0.1368,0.1313,13520.0
0.8,5.363,-0.06959,0.1698,13650.0
0.85,5.362,0.1265,0.2503,13960.0
0.9,5.36,0.3226,0.3309,14080.0
0.95,5.135,0.2419,0.2654,13930.0
1.0,4.911,0.1611,0.1999,13800.0
1.05,5.067,0.08982,0.2101,13840.0
1.1,5.223,0.01851,0.2203,13860.0
1.15,5.306,0.04097,0.1748,13650.0
1.2,5.388,0.06342,0.1293,13330.0
1.25,5.382,-0.08639,0.2381,13220.0
1.3,5.376,-0.2362,0.347,13370.0
1.35,5.473,-0.2468,0.2343,13510.0
1.4,5.57,-0.2575,0.1216,13460.0
1.45,5.615,-0.2017,0.1601,13350.0
1.5,5.659,-0.146,0.1987,13390.0
1.55,5.688,-0.2897,0.235,13490.0
1.6,5.716,-0.4333,0.2712,13400.0
1.65,5.679,-0.3958,0.4353,13090.0
1.7,5.641,-0.3582,0.5994,12830.0
1.75,5.617,-0.3169,0.6962,12810.0
1.8,5.592,-0.2756,0.7929,12900.0
1.85,5.523,-0.2381,0.5967,12890.0
1.9,5.455,-0.2005,0.4005,12800.0
1.95,5.516,-0.1757,0.2493,12850.0
2.0,5.577,-0.1508,0.09806,13030.0
2.05,5.647,-0.09307,0.04351,13120.0
2.1,5.716,-0.03531,-0.01104,12950.0
2.15,5.679,-0.1694,-0.1124,12660.0
2.2,5.641,-0.3034,-0.2137,12490.0
2.25,5.508,-0.4595,-0.1181,12440.0
2.3,5.375,-0.6157,-0.0225,12330.0
2.35,5.307,-0.6411,-0.02653,12140.0
2.4,5.239,-0.6664,-0.03056,12040.0
2.45,5.238,-0.6579,-0.002441,12170.0
2.5,5.238,-0.6493,0.02568,12370.0
2.55,5.158,-0.6966,0.07768,12420.0
2.6,5.079,-0.7439,0.1297,12310.0
2.65,5.05,-0.8877,0.3326,12220.0
2.7,5.02,-1.032,0.5355,12210.0
2.75,5.061,-1.027,0.452,12140.0
2.8,5.101,-1.023,0.3685,11900.0
2.85,5.053,-0.9841,0.4006,11620.0
2.9,5.006,-0.9451,0.4328,11500.0
2.95,5.033,-1.015,0.4371,11550.0
3.0,5.061,-1.084,0.4415,11580.0
3.05,5.024,-1.068,0.4717,11520.0
3.1,4.988,-1.051,0.502,11470.0
3.15,4.989,-1.128,0.5771,11530.0
3.2,4.989,-1.204,0.6522,11620.0
3.25,5.108,-1.131,0.6344,11560.0
3.3,5.227,-1.057,0.6166,11350.0
3.35,5.177,-1.103,0.4357,11180.0
3.4,5.126,-1.148,0.2549,11120.0
3.45,5.019,-1.136,0.08203,11080.0
3.5,4.912,-1.123,-0.09084,10960.0
3.55,4.859,-1.082,-0.1356,10820.0
3.6,4.805,-1.04,-0.1804,10800.0
3.65,4.855,-1.037,-0.1498,10890.0
3.7,4.905,-1.034,-0.1193,10920.0
3.75,4.922,-1.007,-0.1421,10830.0
3.8,4.94,-0.9808,-0.1649,10680.0
3.85,4.994,-0.801,-0.2614,10620.0
3.9,5.049,-0.6212,-0.3578,10590.0
3.95,5.043,-0.562,-0.368,10490.0
4.0,5.038,-0.5029,-0.3782,10320.0
4.05,4.928,-0.5752,-0.3017,10210.0
4.1,4.819,-0.6476,-0.2252,10230.0
4.15,4.98,-0.5802,-0.01263,10290.0
4.2,5.141,-0.5129,0.1999,10250.0
4.25,5.11,-0.4894,0.1714,10140.0
4.3,5.08,-0.4659,0.1428,10060.0
4.35,5.066,-0.5269,0.1463,10040.0
4.4,5.053,-0.5879,0.1498,9957.0
4.45,4.999,-0.67,0.08278,9784.0
4.5,4.945,-0.7521,0.01571,9610.0
4.55,4.872,-0.6735,0.03269,9548.0
