Time,Wind1VelX,Wind1VelY,Wind1VelZ,GenPwr
0.0,9.679,-0.5566,0.5191,14840.0
0.05,10.17,-0.4953,0.5025,14320.0
0.1,10.66,-0.4341,0.4859,14240.0
0.15,10.62,-0.6679,0.396,14410.0
0.2,10.58,-0.9016,0.3061,14460.0
0.25,10.51,-1.016,0.241,14360.0
0.3,10.44,-1.131,0.1759,14430.0
0.35,10.36,-1.089,0.1355,14730.0
0.4,10.27,-1.046,0.09509,14950.0
0.45,10.24,-0.9087,0.07875,14800.0
0.5,10.2,-0.771,0.0624,14440.0
0.55,10.25,-0.5321,0.1361,14250.0
0.6,10.29,-0.2933,0.2098,14290.0
0.65,10.4,-0.2584,0.1511,14270.0
0.7,10.5,-0.2236,0.09242,14060.0
0.75,10.42,-0.1082,0.1569,13910.0
0.8,10.35,0.007259,0.2214,14070.0
0.85,10.35,0.3475,0.3579,14360.0
0.9,10.35,0.6877,0.4945,14470.0
0.95,9.969,0.5474,0.3802,14340.0
1.0,9.585,0.407,0.266,14250.0
1.05,9.865,0.2851,0.2825,14340.0
1.1,10.14,0.1631,0.2989,14430.0
1.15,10.29,0.2042,0.2189,14330.0
1.2,10.44,0.2454,0.1388,14120.0
1.25,10.44,-0.01307,0.3252,14070.0
1.3,10.44,-0.2715,0.5117,14250.0
1.35,10.62,-0.2884,0.3157,14400.0
1.4,10.79,-0.3054,0.1198,14360.0
1.45,10.87,-0.2074,0.1844,14270.0
1.5,10.96,-0.1094,0.249,14320.0
1.55,11.01,-0.3569,0.3088,14460.0
1.6,11.07,-0.6045,0.3685,14440.0
1.65,11.01,-0.5384,0.6483,14240.0
1.7,10.95,-0.4724,0.928,14090.0
1.75,10.92,-0.3986,1.095,14150.0
1.8,10.88,-0.3247,1.261,14290.0
1.85,10.77,-0.2587,0.9257,14320.0
1.9,10.65,-0.1926,0.5902,14260.0
1.95,10.77,-0.1479,0.3337,14310.0
2.0,10.88,-0.1031,0.07726,14500.0
2.05,11.01,-0.0009684,-0.01263,14620.0
2.1,11.14,0.1011,-0.1025,14540.0
2.15,11.08,-0.1295,-0.2756,14370.0
2.2,11.02,-0.3601,-0.4487,14320.0
2.25,10.79,-0.6284,-0.2842,14370.0
2.3,10.57,-0.8968,-0.1198,14340.0
2.35,10.46,-0.9387,-0.1281,14210.0
2.4,10.35,-0.9805,-0.1364,14140.0
2.45,10.35,-0.9646,-0.09049,14270.0
2.5,10.36,-0.9486,-0.04457,14490.0
2.55,10.23,-1.028,0.04071,14600.0
2.6,10.1,-1.107,0.126,14580.0
2.65,10.05,-1.354,0.472,14600.0
2.7,10.01,-1.601,0.8181,14690.0
2.75,10.08,-1.593,0.671,14730.0
2.8,10.16,-1.584,0.5239,14610.0
2.85,10.08,-1.515,0.5778,14450.0
2.9,10.0,-1.446,0.6318,14410.0
2.95,10.06,-1.566,0.6382,14500.0
3.0,10.11,-1.686,0.6445,14570.0
3.05,10.05,-1.655,0.6961,14570.0
3.1,9.992,-1.625,0.7477,14600.0
3.15,9.998,-1.758,0.8784,14730.0
3.2,10.0,-1.89,1.009,14900.0
3.25,10.21,-1.762,0.9817,14940.0
3.3,10.43,-1.634,0.9542,14860.0
3.35,10.34,-1.714,0.6486,14800.0
3.4,10.26,-1.794,0.3429,14850.0
3.45,10.08,-1.772,0.05126,14900.0
3.5,9.898,-1.751,-0.2404,14870.0
3.55,9.809,-1.681,-0.3126,14820.0
3.6,9.721,-1.611,-0.3848,14880.0
3.65,9.811,-1.607,-0.3287,15030.0
3.7,9.9,-1.602,-0.2725,15140.0
3.75,9.934,-1.558,-0.3095,15120.0
3.8,9.968,-1.513,-0.3465,15080.0
3.85,10.07,-1.203,-0.5113,15130.0
3.9,10.16,-0.8934,-0.676,15210.0
3.95,10.16,-0.7927,-0.6943,15220.0
4.0,10.15,-0.6921,-0.7126,15150.0
4.05,9.964,-0.8203,-0.5842,15130.0
