Time,Wind1VelX,Wind1VelY,Wind1VelZ,GenPwr
0.0,12.76,-0.6855,0.6319,14840.0
0.05,13.4,-0.604,0.6111,14340.0
0.1,14.05,-0.5226,0.5903,14300.0
0.15,14.0,-0.827,0.4743,14510.0
0.2,13.95,-1.131,0.3583,14600.0
0.25,13.87,-1.28,0.275,14540.0
0.3,13.78,-1.428,0.1917,14610.0
0.35,13.67,-1.372,0.1396,14900.0
0.4,13.56,-1.317,0.08755,15110.0
0.45,13.52,-1.138,0.06619,14950.0
0.5,13.48,-0.9586,0.04484,14610.0
0.55,13.54,-0.6474,0.14,14440.0
0.6,13.6,-0.3361,0.2351,14520.0
0.65,13.74,-0.2911,0.1582,14550.0
0.7,13.87,-0.246,0.0812,14400.0
0.75,13.77,-0.09586,0.1635,14310.0
0.8,13.67,0.05428,0.2457,14500.0
0.85,13.68,0.4978,0.4224,14820.0
0.9,13.68,0.9413,0.5991,14970.0
0.95,13.18,0.7582,0.4498,14870.0
1.0,12.69,0.5752,0.3004,14800.0
1.05,13.05,0.4172,0.3218,14910.0
1.1,13.42,0.2593,0.3431,15060.0
1.15,13.62,0.3139,0.2378,15010.0
1.2,13.82,0.3684,0.1324,14840.0
1.25,13.82,0.03205,0.3744,14840.0
1.3,13.82,-0.3043,0.6164,15060.0
1.35,14.05,-0.3248,0.3606,15260.0
1.4,14.28,-0.3453,0.1049,15270.0
1.45,14.39,-0.2163,0.1876,15210.0
1.5,14.51,-0.0872,0.2704,15270.0
1.55,14.59,-0.4089,0.346,15430.0
1.6,14.66,-0.7305,0.4215,15440.0
1.65,14.59,-0.6433,0.7834,15270.0
1.7,14.52,-0.5561,1.145,15140.0
1.75,14.48,-0.4594,1.361,15240.0
1.8,14.43,-0.3627,1.577,15440.0
1.85,14.29,-0.2752,1.144,15530.0
1.9,14.15,-0.1877,0.711,15520.0
1.95,14.3,-0.1288,0.3816,15610.0
2.0,14.46,-0.06988,0.05225,15830.0
2.05,14.63,0.06583,-0.06143,16030.0
2.1,14.8,0.2015,-0.1751,15990.0
2.15,14.73,-0.09788,-0.3984,15830.0
2.2,14.66,-0.3973,-0.6217,15780.0
2.25,14.37,-0.7455,-0.4074,15850.0
2.3,14.08,-1.094,-0.1931,15870.0
2.35,13.94,-1.147,-0.2055,15790.0
2.4,13.8,-1.199,-0.2178,15780.0
2.45,13.81,-1.177,-0.1601,15980.0
2.5,13.83,-1.154,-0.1024,16280.0
2.55,13.66,-1.256,0.005295,16460.0
2.6,13.5,-1.358,0.113,16500.0
2.65,13.44,-1.678,0.5601,16540.0
2.7,13.39,-1.999,1.007,16650.0
2.75,13.5,-1.987,0.8137,16710.0
2.8,13.6,-1.974,0.6203,16610.0
2.85,13.51,-1.883,0.6896,16460.0
2.9,13.41,-1.791,0.759,16470.0
2.95,13.49,-1.948,0.7664,16630.0
3.0,13.57,-2.104,0.7738,16780.0
3.05,13.5,-2.063,0.8406,16840.0
3.1,13.43,-2.022,0.9073,16910.0
3.15,13.44,-2.195,1.078,17080.0
3.2,13.45,-2.368,1.249,17290.0
3.25,13.73,-2.201,1.216,17380.0
3.3,14.02,-2.033,1.183,17340.0
3.35,13.91,-2.138,0.791,17330.0
3.4,13.81,-2.242,0.3986,17420.0
3.45,13.58,-2.215,0.02507,17530.0
3.5,13.35,-2.188,-0.3484,17520.0
3.55,13.24,-2.097,-0.4381,17480.0
3.6,13.13,-2.006,-0.5278,17550.0
3.65,13.25,-2.001,-0.4521,17730.0
3.7,13.37,-1.996,-0.3763,17860.0
3.75,13.42,-1.94,-0.4226,17890.0
3.8,13.47,-1.884,-0.4688,17920.0
3.85,13.6,-1.481,-0.6817,18030.0
3.9,13.73,-1.078,-0.8946,18160.0
3.95,13.73,-0.9488,-0.9184,18200.0
4.0,13.72,-0.8194,-0.9422,18190.0
4.05,13.48,-0.9881,-0.7774,18240.0
4.1,13.24,-1.157,-0.6125,18390.0
4.15,13.62,-1.006,-0.1449,18540.0
4.2,13.99,-0.8558,0.3227,18600.0
4.25,13.93,-0.8062,0.2512,18620.0
4.3,13.87,-0.7565,0.1797,18690.0
4.35,13.85,-0.8977,0.1836,18820.0
4.4,13.83,-1.039,0.1875,18910.0
4.45,13.71,-1.228,0.03354,18930.0
4.5,13.6,-1.418,-0.1204,18930.0
4.55,13.45,-1.244,-0.08755,19010.0
4.6,13.29,-1.071,-0.05472,19130.0
4.65,13.31,-1.142,0.1599,19210.0
4.7,13.33,-1.213,0.3746,19240.0
4.75,13.15,-1.005,0.4528,19330.0
4.8,12.98,-0.7969,0.531,19500.0
4.85,13.02,-0.3696,0.377,19670.0
4.9,13.07,0.05775,0.2231,19720.0
4.95,13.0,-0.03754,0.292,19690.0
5.0,12.92,-0.1328,0.3608,19680.0
5.05,13.06,0.1787,0.1029,19740.0
5.1,13.2,0.4903,-0.155,19790.0
5.15,13.33,0.8145,0.03583,19780.0
5.2,13.45,1.139,0.2266,19820.0
5.25,13.33,1.174,-0.0639,19970.0
5.3,13.2,1.209,-0.3544,20180.0
5.35,13.51,0.9387,-0.3421,20320.0
5.4,13.83,0.6687,-0.3297,20360.0
5.45,13.87,0.5859,-0.301,20380.0
5.5,13.91,0.503,-0.2722,20450.0
5.55,13.79,0.4187,-0.171,20500.0
5.6,13.68,0.3344,-0.0699,20460.0
5.65,13.66,0.3396,0.09285,20390.0
5.7,13.65,0.3448,0.2556,20400.0
5.75,13.69,0.3133,0.2413,20510.0
5.8,13.72,0.2818,0.227,20620.0
5.85,13.63,0.1972,0.4581,20680.0
5.9,13.53,0.1126,0.6891,20730.0
5.95,13.6,0.003754,0.7327,20840.0
6.0,13.67,-0.1051,0.7763,21010.0
6.05,13.98,-0.05024,0.9915,21140.0
6.1,14.28,0.00462,1.207,21160.0
6.15,14.52,-0.298,1.223,21140.0
6.2,14.75,-0.6006,1.24,21140.0
6.25,14.5,-0.4597,1.22,21160.0
6.3,14.25,-0.3188,1.201,21130.0
6.35,14.2,-0.2879,1.196,21070.0
6.4,14.16,-0.257,1.191,21090.0
6.45,14.35,-0.5512,1.305,21210.0
6.5,14.55,-0.8454,1.418,21370.0
6.55,14.64,-0.6014,1.377,21450.0
6.6,14.74,-0.3575,1.337,21480.0
6.65,14.9,-0.041,1.474,21550.0
6.7,15.07,0.2755,1.612,21650.0
6.75,15.41,0.4115,1.376,21700.0
6.8,15.76,0.5475,1.141,21650.0
6.85,15.73,0.8477,1.132,21560.0
6.9,15.71,1.148,1.123,21540.0
6.95,15.76,0.9661,0.8999,21580.0
7.0,15.8,0.7842,0.6768,21620.0
7.05,15.75,0.7227,0.8706,21640.0
7.1,15.7,0.6612,1.064,21710.0
7.15,15.53,0.8818,1.013,21870.0
7.2,15.35,1.102,0.9613,22040.0
7.25,15.25,0.8604,1.067,22110.0
7.3,15.15,0.6185,1.172,22080.0
7.35,15.15,0.5581,0.8978,22040.0
7.4,15.14,0.4978,0.6235,22040.0
7.45,14.88,0.7363,0.5054,22030.0
7.5,14.62,0.9748,0.3873,21990.0
7.55,14.74,1.044,0.3885,21960.0
7.6,14.86,1.113,0.3897,22020.0
7.65,14.83,1.075,0.3546,22170.0
7.7,14.8,1.036,0.3195,22280.0
7.75,14.79,1.08,0.2642,22330.0
7.8,14.78,1.124,0.209,22380.0
7.85,14.99,1.122,0.2097,22490.0
7.9,15.21,1.12,0.2104,22610.0
7.95,15.27,1.075,0.227,22650.0
8.0,15.33,1.031,0.2436,22610.0
8.05,15.43,1.443,0.2284,22580.0
8.1,15.52,1.855,0.2132,22620.0
8.15,15.44,1.914,-0.02012,22660.0
8.2,15.37,1.972,-0.2535,22650.0
8.25,15.14,1.632,-0.203,22630.0
8.3,14.91,1.291,-0.1525,22690.0
8.35,15.08,0.9549,0.07061,22800.0
8.4,15.25,0.6185,0.2937,22900.0
8.45,15.43,0.5449,0.03195,22950.0
8.5,15.62,0.4712,-0.2298,22980.0
8.55,15.67,0.658,-0.3363,23070.0
8.6,15.72,0.8449,-0.4427,23160.0
8.65,15.67,0.8856,-0.4192,23170.0
8.7,15.61,0.9263,-0.3957,23120.0
8.75,15.7,0.8853,-0.1848,23090.0
8.8,15.79,0.8443,0.02612,23130.0
8.85,15.52,1.16,0.1313,23200.0
8.9,15.25,1.475,0.2365,23230.0
8.95,15.55,1.362,0.4326,23270.0
9.0,15.84,1.249,0.6288,23320.0
9.05,15.91,0.8879,0.7618,23400.0
9.1,15.98,0.5272,0.8949,23460.0
9.15,15.82,0.6765,1.046,23470.0
9.2,15.66,0.8258,1.198,23490.0
9.25,15.61,0.7028,1.528,23560.0
9.3,15.55,0.5798,1.858,23660.0
9.35,15.33,0.6921,1.778,23720.0
9.4,15.1,0.8044,1.697,23730.0
9.45,15.07,0.5792,1.548,23720.0
9.5,15.04,0.354,1.398,23740.0
9.55,15.12,0.1227,1.441,23770.0
9.6,15.2,-0.1086,1.484,23800.0
9.65,15.0,-0.106,1.58,23820.0
9.7,14.8,-0.1034,1.675,23880.0
9.75,14.63,-0.1542,1.4,23980.0
9.8,14.47,-0.205,1.125,24060.0
9.85,14.65,-0.07738,0.9343,24080.0
9.9,14.82,0.05024,0.7438,24080.0
9.95,14.93,-0.2388,0.7013,24070.0
10.0,15.03,-0.5278,0.6588,24070.0
10.05,15.13,-0.4966,0.4904,24070.0
10.1,15.22,-0.4655,0.322,24070.0
10.15,15.59,-0.419,0.463,24090.0
10.2,15.96,-0.3725,0.604,24160.0
10.25,15.84,-0.7796,0.603,24250.0
10.3,15.72,-1.187,0.6019,24300.0
10.35,15.57,-1.108,0.5265,24310.0
10.4,15.41,-1.03,0.4512,24310.0
10.45,15.31,-1.24,0.3401,24320.0
10.5,15.21,-1.45,0.2291,24320.0
10.55,15.25,-1.189,0.4305,24310.0
10.6,15.29,-0.9286,0.6319,24290.0
10.65,15.33,-0.7637,0.3029,24310.0
10.7,15.36,-0.5988,-0.02612,24360.0
10.75,15.19,-0.7553,0.1649,24420.0
10.8,15.01,-0.9118,0.3559,24480.0
10.85,15.05,-0.7539,0.5479,24520.0
10.9,15.1,-0.596,0.74,24560.0
10.95,15.06,-0.8769,0.7993,24580.0
11.0,15.02,-1.158,0.8586,24590.0
11.05,15.29,-1.161,0.9827,24570.0
11.1,15.57,-1.164,1.107,24530.0
11.15,15.64,-1.212,1.09,24500.0
11.2,15.72,-1.261,1.073,24520.0
11.25,15.63,-1.24,0.794,24550.0
11.3,15.53,-1.22,0.5147,24590.0
11.35,15.67,-1.147,0.1943,24650.0
11.4,15.8,-1.074,-0.126,24720.0
11.45,16.01,-1.025,-0.04713,24790.0
11.5,16.21,-0.9765,0.03177,24810.0
11.55,16.1,-0.9416,0.08226,24780.0
11.6,15.99,-0.9066,0.1327,24740.0
11.65,16.22,-1.058,0.1629,24670.0
11.7,16.45,-1.209,0.1931,24620.0
11.75,16.63,-1.204,0.177,24580.0
11.8,16.82,-1.199,0.161,24600.0
11.85,16.98,-1.395,0.1696,24680.0
11.9,17.15,-1.59,0.1783,24800.0
11.95,17.33,-1.416,0.1645,24910.0
12.0,17.51,-1.242,0.1507,24970.0
12.05,17.32,-1.214,-0.1031,24970.0
12.1,17.13,-1.186,-0.3569,24940.0
12.15,17.19,-1.224,-0.6725,24880.0
12.2,17.26,-1.262,-0.9881,24800.0
12.25,17.1,-1.207,-0.8122,24740.0
