Time,Wind1VelX,Wind1VelY,Wind1VelZ,GenPwr
0.0,5.533,-0.297,0.2526,14840.0
0.05,5.742,-0.2713,0.2455,14280.0
0.1,5.95,-0.2455,0.2383,14150.0
0.15,5.929,-0.3475,0.199,14260.0
0.2,5.908,-0.4494,0.1597,14260.0
0.25,5.875,-0.4992,0.1312,14170.0
0.3,5.842,-0.5489,0.1027,14250.0
0.35,5.802,-0.5306,0.08508,14590.0
0.4,5.762,-0.5122,0.06749,14840.0
0.45,5.745,-0.4528,0.06065,14710.0
0.5,5.728,-0.3934,0.0538,14350.0
0.55,5.745,-0.2903,0.08652,14130.0
0.6,5.762,-0.1872,0.1192,14100.0
0.65,5.803,-0.1719,0.0944,14000.0
0.7,5.844,-0.1566,0.06956,13720.0
0.75,5.808,-0.1062,0.09846,13510.0
0.8,5.772,-0.05579,0.1273,13640.0
0.85,5.771,0.09102,0.1878,13950.0
0.9,5.77,0.2378,0.2482,14080.0
0.95,5.602,0.1775,0.1991,13940.0
1.0,5.433,0.1172,0.15,13810.0
1.05,5.55,0.06364,0.1576,13850.0
1.1,5.667,0.01003,0.1652,13870.0
1.15,5.729,0.02674,0.1311,13660.0
1.2,5.791,0.04345,0.09694,13340.0
1.25,5.787,-0.06878,0.1786,13230.0
1.3,5.782,-0.181,0.2603,13370.0
1.35,5.855,-0.1891,0.1757,13510.0
1.4,5.928,-0.1972,0.09121,13460.0
1.45,5.961,-0.1553,0.1201,13350.0
1.5,5.994,-0.1134,0.149,13390.0
1.55,6.016,-0.2211,0.1762,13500.0
1.6,6.037,-0.3288,0.2034,13410.0
1.65,6.009,-0.3008,0.3265,13110.0
1.7,5.981,-0.2728,0.4495,12850.0
1.75,5.962,-0.2417,0.5221,12830.0
1.8,5.944,-0.2106,0.5947,12920.0
1.85,5.893,-0.1824,0.4475,12900.0
1.9,5.841,-0.1543,0.3004,12810.0
1.95,5.887,-0.1356,0.187,12850.0
2.0,5.933,-0.117,0.07354,13030.0
2.05,5.985,-0.07353,0.03263,13130.0
2.1,6.037,-0.03008,-0.008278,12960.0
2.15,6.009,-0.1306,-0.08429,12680.0
2.2,5.981,-0.2311,-0.1603,12510.0
2.25,5.881,-0.3484,-0.08859,12460.0
2.3,5.781,-0.4656,-0.01687,12360.0
2.35,5.73,-0.4847,-0.0199,12160.0
2.4,5.679,-0.5037,-0.02292,12060.0
2.45,5.679,-0.4974,-0.001831,12180.0
2.5,5.678,-0.4911,0.01926,12380.0
2.55,5.619,-0.5266,0.05826,12440.0
2.6,5.559,-0.562,0.09726,12330.0
2.65,5.537,-0.6697,0.2494,12250.0
2.7,5.515,-0.7773,0.4016,12240.0
2.75,5.545,-0.774,0.339,12170.0
2.8,5.576,-0.7708,0.2763,11930.0
2.85,5.54,-0.7418,0.3005,11640.0
2.9,5.504,-0.7127,0.3246,11520.0
2.95,5.525,-0.7648,0.3278,11560.0
3.0,5.545,-0.8168,0.3311,11600.0
3.05,5.518,-0.8042,0.3538,11540.0
3.1,5.491,-0.7917,0.3765,11490.0
3.15,5.491,-0.8492,0.4328,11560.0
3.2,5.492,-0.9068,0.4892,11650.0
3.25,5.581,-0.8517,0.4758,11590.0
3.3,5.67,-0.7965,0.4624,11390.0
3.35,5.632,-0.8307,0.3268,11210.0
3.4,5.595,-0.8649,0.1912,11150.0
3.45,5.514,-0.8554,0.06152,11110.0
3.5,5.434,-0.8459,-0.06813,10990.0
3.55,5.394,-0.8148,-0.1017,10850.0
3.6,5.354,-0.7837,-0.1353,10830.0
3.65,5.391,-0.7812,-0.1124,10920.0
3.7,5.429,-0.7788,-0.08946,10960.0
3.75,5.442,-0.759,-0.1066,10860.0
3.8,5.455,-0.7392,-0.1237,10730.0
3.85,5.496,-0.6045,-0.196,10660.0
3.9,5.537,-0.4697,-0.2684,10630.0
3.95,5.533,-0.4253,-0.276,10530.0
4.0,5.528,-0.3808,-0.2837,10360.0
4.05,5.446,-0.435,-0.2263,10250.0
4.1,5.364,-0.4893,-0.1689,10270.0
4.15,5.485,-0.4389,-0.009471,10320.0
4.2,5.606,-0.3885,0.15,10290.0
4.25,5.583,-0.3709,0.1285,10180.0
4.3,5.56,-0.3533,0.1071,10110.0
4.35,5.55,-0.3992,0.1098,10090.0
4.4,5.54,-0.4451,0.1124,10020.0
4.45,5.499,-0.5065,0.06208,9848.0
4.5,5.459,-0.568,0.01178,9677.0
4.55,5.404,-0.509,0.02451,9613.0
4.6,5.35,-0.4499,0.03725,9635.0
4.65,5.353,-0.4718,0.111,9634.0
4.7,5.355,-0.4937,0.1848,9574.0
4.75,5.294,-0.4226,0.2126,9530.0
4.8,5.233,-0.3515,0.2404,9549.0
4.85,5.244,-0.208,0.1897,9558.0
4.9,5.255,-0.06454,0.1391,9467.0
4.95,5.228,-0.09372,0.1623,9302.0
5.0,5.2,-0.1229,0.1854,9170.0
5.05,5.243,-0.01774,0.09965,9108.0
5.1,5.286,0.08742,0.01385,9051.0
5.15,5.326,0.1964,0.07784,8948.0
5.2,5.366,0.3055,0.1418,8853.0
5.25,5.32,0.3183,0.04537,8842.0
5.3,5.274,0.3312,-0.0511,8891.0
5.35,5.375,0.2422,-0.04584,8903.0
5.4,5.476,0.1532,-0.04059,8838.0
5.45,5.488,0.1261,-0.02841,8755.0
5.5,5.5,0.09899,-0.01624,8706.0
5.55,5.459,0.07161,0.02093,8654.0
5.6,5.418,0.04422,0.0581,8541.0
5.65,5.412,0.04628,0.1165,8387.0
5.7,5.406,0.04834,0.1749,8281.0
5.75,5.417,0.03844,0.1745,8253.0
5.8,5.428,0.02854,0.1741,8243.0
5.85,5.396,0.0006428,0.2559,8194.0
5.9,5.363,-0.02725,0.3376,8131.0
5.95,5.385,-0.06325,0.357,8109.0
6.0,5.407,-0.09925,0.3763,8116.0
6.05,5.508,-0.08125,0.4523,8084.0
6.1,5.609,-0.06325,0.5283,7990.0
6.15,5.687,-0.1633,0.5372,7886.0
6.2,5.764,-0.2633,0.5462,7826.0
6.25,5.68,-0.2157,0.5419,7791.0
6.3,5.597,-0.1682,0.5377,7726.0
6.35,5.583,-0.1575,0.5384,7633.0
6.4,5.569,-0.1468,0.5392,7570.0
6.45,5.633,-0.2437,0.5785,7556.0
6.5,5.696,-0.3407,0.6178,7545.0
6.55,5.729,-0.2589,0.6054,7489.0
6.6,5.761,-0.1772,0.593,7407.0
6.65,5.817,-0.07071,0.6389,7351.0
6.7,5.873,0.03574,0.6848,7328.0
