Time,Wind1VelX,Wind1VelY,Wind1VelZ,GenPwr
0.0,12.16,-0.492,0.4321,14840.0
0.05,12.58,-0.4391,0.418,14330.0
0.1,13.01,-0.3861,0.4039,14280.0
0.15,12.98,-0.5882,0.3269,14470.0
0.2,12.94,-0.7902,0.25,14530.0
0.25,12.88,-0.8883,0.1942,14450.0
0.3,12.83,-0.9865,0.1385,14510.0
0.35,12.75,-0.9492,0.1039,14810.0
0.4,12.68,-0.912,0.06926,15030.0
0.45,12.65,-0.794,0.05512,14880.0
0.5,12.63,-0.6759,0.04097,14540.0
0.55,12.67,-0.4701,0.104,14370.0
0.6,12.71,-0.2643,0.1671,14430.0
0.65,12.8,-0.2349,0.1165,14430.0
0.7,12.89,-0.2054,0.06585,14250.0
0.75,12.82,-0.1051,0.1207,14120.0
0.8,12.76,-0.004777,0.1756,14290.0
0.85,12.76,0.2882,0.293,14600.0
0.9,12.76,0.5812,0.4104,14720.0
0.95,12.43,0.461,0.3117,14610.0
1.0,12.11,0.3408,0.2129,14530.0
1.05,12.35,0.2353,0.227,14650.0
1.1,12.59,0.1298,0.2412,14790.0
1.15,12.72,0.165,0.1719,14720.0
1.2,12.85,0.2002,0.1027,14540.0
1.25,12.85,-0.02229,0.2629,14520.0
1.3,12.85,-0.2448,0.4231,14720.0
1.35,13.0,-0.259,0.2541,14910.0
1.4,13.15,-0.2731,0.08511,14890.0
1.45,13.22,-0.1877,0.1404,14810.0
1.5,13.3,-0.1023,0.1956,14870.0
1.55,13.35,-0.3157,0.2463,15030.0
1.6,13.4,-0.5291,0.297,15040.0
1.65,13.35,-0.4715,0.5374,14860.0
1.7,13.3,-0.414,0.7777,14720.0
1.75,13.27,-0.3503,0.9209,14810.0
1.8,13.24,-0.2866,1.064,15000.0
1.85,13.15,-0.2291,0.7763,15070.0
1.9,13.05,-0.1716,0.4885,15040.0
1.95,13.15,-0.1336,0.269,15110.0
2.0,13.25,-0.09554,0.04951,15310.0
2.05,13.36,-0.006369,-0.02695,15460.0
2.1,13.48,0.0828,-0.1034,15380.0
2.15,13.43,-0.1154,-0.2519,15210.0
2.2,13.38,-0.3137,-0.4004,15170.0
2.25,13.19,-0.5446,-0.2586,15250.0
2.3,12.99,-0.7755,-0.1168,15270.0
2.35,12.9,-0.8105,-0.1245,15180.0
2.4,12.81,-0.8455,-0.1322,15150.0
2.45,12.81,-0.8306,-0.09353,15320.0
2.5,12.82,-0.8157,-0.05487,15570.0
2.55,12.71,-0.8835,0.01756,15730.0
2.6,12.6,-0.9514,0.08999,15720.0
2.65,12.56,-1.164,0.3873,15740.0
2.7,12.52,-1.377,0.6846,15860.0
2.75,12.59,-1.369,0.5571,15930.0
2.8,12.66,-1.361,0.4297,15830.0
2.85,12.59,-1.301,0.4758,15670.0
