Time,Wind1VelX,Wind1VelY,Wind1VelZ,GenPwr
0.0,9.662,-0.6417,0.5191,14840.0
0.05,10.15,-0.5832,0.5025,14320.0
0.1,10.65,-0.5246,0.4859,14240.0
0.15,10.6,-0.7603,0.396,14410.0
0.2,10.56,-0.996,0.3061,14450.0
0.25,10.49,-1.109,0.241,14350.0
0.3,10.43,-1.223,0.1759,14410.0
0.35,10.34,-1.178,0.1355,14720.0
0.4,10.26,-1.134,0.09509,14940.0
0.45,10.23,-0.9977,0.07875,14790.0
0.5,10.2,-0.8615,0.0624,14440.0
0.55,10.25,-0.6246,0.1361,14260.0
0.6,10.3,-0.3877,0.2098,14300.0
0.65,10.4,-0.3538,0.1511,14270.0
0.7,10.5,-0.3199,0.09242,14040.0
0.75,10.42,-0.2016,0.1569,13890.0
0.8,10.35,-0.08324,0.2214,14050.0
0.85,10.35,0.2558,0.3579,14350.0
0.9,10.36,0.5948,0.4945,14450.0
0.95,9.976,0.4588,0.3802,14320.0
1.0,9.593,0.3228,0.266,14230.0
1.05,9.87,0.1975,0.2825,14320.0
1.1,10.15,0.07211,0.2989,14420.0
1.15,10.3,0.1111,0.2189,14300.0
1.2,10.44,0.15,0.1388,14080.0
1.25,10.44,-0.1072,0.3252,14030.0
1.3,10.43,-0.3644,0.5117,14210.0
1.35,10.61,-0.3823,0.3157,14360.0
1.4,10.78,-0.4002,0.1198,14310.0
1.45,10.87,-0.3003,0.1844,14210.0
1.5,10.95,-0.2004,0.249,14270.0
1.55,11.01,-0.4486,0.3088,14400.0
1.6,11.06,-0.6969,0.3685,14380.0
1.65,11.01,-0.6296,0.6483,14170.0
1.7,10.95,-0.5624,0.928,14020.0
1.75,10.91,-0.4905,1.095,14080.0
1.8,10.88,-0.4186,1.261,14220.0
1.85,10.77,-0.3523,0.9257,14240.0
1.9,10.66,-0.286,0.5902,14180.0
1.95,10.77,-0.2434,0.3337,14230.0
2.0,10.88,-0.2008,0.07726,14420.0
2.05,11.01,-0.09849,-0.01263,14530.0
2.1,11.14,0.003871,-0.1025,14450.0
2.15,11.08,-0.2253,-0.2756,14280.0
2.2,11.02,-0.4545,-0.4487,14230.0
2.25,10.79,-0.7226,-0.2842,14270.0
